724751060648,11067,ACEITUNAS VERDES Nº00 x 5kg OLIFAZA  ,"44,475.01 ",1,"44,475.01"
112165632435,84454846,ACEITUNAS VERDES Nº00 x 700gr OLIFAZA,"10,383.00 ",1,"10,383.00"
779758500233,84453042,ACEITUNAS VERDES Nº000 x 1kg APA,"15,500.00 ",1,"15,500.00"
779385800502,17615,ACEITUNAS VERDES Nº000 x 1kg OLIFAZA,"13,000.00 ",1,"13,000.00"
779758500211,665,ACEITUNAS VERDES Nº000 x 2kg APA,"25,529.99 ",1,"25,529.99"
779385800629,11068,ACEITUNAS VERDES Nº000 x 2kg OLIFAZA,"22,421.00 ",4,"89,684.00"
779758500236,12507,ACEITUNAS VERDES Nº000 x 500gr APA,"7,700.000",1,"7,700.00"
724751060624,84453361,ACEITUNAS VERDES Nº000 x 5kg OLIFAZA,"50,820.00 ",4,"203,280.00"
779758500080,702,ACEITUNAS VERDES Nº1 x 1kg APA,"7,200.000",1,"7,200.00"
779758500081,667,ACEITUNAS VERDES Nº1 x 2kg APA,"15,440.00 ",1,"15,440.00"
779758500082,655,ACEITUNAS VERDES Nº1 x 5kg APA,"28,699.99 ",1,"28,699.99"
790757829015,11076,ACEITUNAS VERDES Nº1 x 5kg OLIFAZA,"27,800.00 ",1,"27,800.00"
779758500084,703,ACEITUNAS VERDES Nº2 x 1kg APA,"6,700.000",1,"6,700.00"
779758500085,668,ACEITUNAS VERDES Nº2 x 2kg APA,"12,030.00 ",1,"12,030.00"
779385800505,11069,ACEITUNAS VERDES Nº2 x 2kg OLIFAZA,"12,365.00 ",4,"49,460.00"
779758500001,12486,ACEITUNAS VERDES Nº2 x 330gr APA,"2,200.000",1,"2,200.00"
779758500191,84453720,ACEITUNAS VERDES Nº2 x 500gr APA,"4,100.000",1,"4,100.00"
779758500086,656,ACEITUNAS VERDES Nº2 x 5kg APA,"26,970.01 ",1,"26,970.01"
724751060709,11075,ACEITUNAS VERDES Nº2 x 5kg OLIFAZA,"26,600.01 ",1,"26,600.01"
079075782909,84454048,ACEITUNAS VERDES Nº3 MARQUES DE PLATA 2KG,"10,249.00 ",1,"10,249.00"
790757829336,84454042,ACEITUNAS VERDES Nº3 x 2kg OLIFAZA,"11,120.00 ",1,"11,120.00"
072475106072,245,ACEITUNAS VERDES Nº3 x 5kg OLIFAZA,"23,470.00 ",1,"23,470.00"
779758500090,657,ACEITUNAS VERDES Nº4 x 5kg APA,"29,200.01 ",1,"29,200.01"
779758500238,84454243,ACEITUNAS VERDES RELLENAS C/ QUESO AZUL x 330gr APA,"6,820.000",1,"6,820.00"
299084454244,84454244,ACEITUNAS VERDES RELLENAS C/ TOMATE x 330gr APA,"7,500.000",1,"7,500.00"
779758500006,12488,ACEITUNAS VERDES RELLENAS e/aceite x 330gr APA,"3,698.000",1,"3,698.00"
779808072037,84459865,ACEITUNAS VERDES RELLENAS TRES REYES 180gr,"2,200.000",4,"8,800.00"
779808072013,84459871,ACEITUNAS VERDES RELLENAS TRES REYES 90gr,"1,311.000",4,"5,244.00"
779758500094,84453045,ACEITUNAS VERDES RELLENAS x 1kg APA ,"13,145.00 ",1,"13,145.00"
779385800641,17616,ACEITUNAS VERDES RELLENAS x 1kg OLIFAZA,"12,350.00 ",1,"12,350.00"
779758500095,690,ACEITUNAS VERDES RELLENAS x 2kg APA ,"22,684.00 ",1,"22,684.00"
779385800640,240,ACEITUNAS VERDES RELLENAS X 2kg OLIFAZA,"22,250.01 ",4,"89,000.04"
779758500180,683,ACEITUNAS VERDES RELLENAS x 500gr APA,"6,798.000",1,"6,798.00"
724751060822,236,ACEITUNAS VERDES RELLENAS x 5kg  OLIFAZA,"50,635.00 ",1,"50,635.00"
779758500096,14397,ACEITUNAS VERDES RELLENAS x 5kg APA,"40,036.00 ",1,"40,036.00"
779207000274,84453354,ACEITUNAS VERDES RODAJAS CEBILA X 450G ESC.  EN SALMUERA,"4,200.000",12,"50,400.00"
